14237,073
79936,706
52052,503
98821,110
83642,112
99348,417
41978,482
50177,143
48957,664
24596,212
17942,266
32069,410
17777,404
29555,010
50821,387
60896,101
73412,683
42230,350
33807,546
37470,612
00697,249
83616,095
80983,875
55170,384
44245,746
71867,111
50177,635
30961,925
65932,009
60270,760
73473,111
85106,213
65455,262
94748,066
32111,801
24070,322
49992,191
76320,641
08568,242
84050,624
02406,137
86953,662
17642,116
49623,742
79877,681
02612,227
76234,306
60115,249
99634,773
66675,172
98636,066
17305,057
86011,046
19680,974
93175,382
44985,893
32125,380
66940,328
38780,114
19083,919
38519,171
31922,195
04159,089
82710,987
76801,650
50565,838
95474,535
41305,037
85825,925
00370,873
90851,901
40248,226
62099,091
25616,479
34137,258
41410,368
44651,499
67695,938
69334,482
43029,584
34055,370
59137,962
64817,192
72091,595
94522,750
15870,374
01629,782
79742,546
81439,467
35460,277
91025,299
40966,670
28600,830
08795,067
36001,636
16427,822
05549,919
33333,638
89697,022
53765,172
87043,980
21983,138
93381,607
27361,926
93390,312
96793,742
68925,458
22334,701
05580,145
27277,977
13526,253
47352,772
65191,577
41646,937
01384,307
57586,315
48532,404
62676,005
10999,232
09076,988
76398,753
77537,627
27815,986
88278,273
70642,138
56119,294
57728,851
42474,666
79219,188
98864,437
60098,582
97745,594
67063,035
05131,968
29960,550
48554,744
23857,978
10767,805
96286,996
98076,567
14390,981
09267,117
82710,211
42087,832
39728,658
12433,770
33601,414
29310,843
00238,566
42687,369
91697,764
75764,406
48858,165
74799,646
51688,371
02990,553
39903,632
98545,957
94089,191
23581,278
62772,946
19500,143
02200,162
95922,944
03414,941
59954,044
73115,351
24600,361
25418,410
92114,537
63574,331
64900,440
40236,262
92524,586
10816,693
32693,710
30168,194
39242,223
55150,156
16575,411
58595,060
95051,813
02469,259
41605,953
30502,089
43392,863
80096,152
36203,661
40815,438
50381,902
43932,675
14544,434
01619,144
88658,822
66423,161
62943,852
40877,423
52479,958
13337,715
88778,468
61506,255
38571,529
70651,782
50608,252
44295,327
58578,315
98624,396
20579,093
44135,651
10612,506
32045,019
51291,095
59461,710
52958,188
06534,994
80932,729
54447,632
69597,172
95633,537
58871,856
91118,341
84210,737
24809,540
41655,508
66917,478
93984,281
92343,295
68755,341
22701,818
29546,449
01484,521
41635,927
55101,147
06502,951
72582,105
71671,960
42539,661
25624,653
29757,696
13041,213
97913,627
55279,852
49666,254
40284,681
94089,374
21888,919
74731,220
11218,913
34905,034
79370,055
30999,850
95473,773
03024,506
19527,036
43649,345
57555,187
05420,128
55055,901
94562,567
16473,390
59807,970
86330,750
51111,424
39676,074
50844,903
37945,505
49403,194
71129,237
65206,495
86742,611
69565,545
93883,520
30746,084
87777,359
77820,772
16860,107
27197,264
65797,796
48184,495
20080,852
30621,721
94063,943
21152,104
79897,876
11159,019
22782,763
89919,887
12736,358
97358,483
79727,752
55667,467
36850,215
37290,951
62557,507
66944,140
69501,680
86879,012
96423,949
31808,062
84250,833
91744,932
06652,587
15835,294
98010,086
88675,139
39046,671
87919,176
11405,215
07474,139
40839,931
74665,399
23907,265
13974,468
76774,988
85761,047
87269,205
94063,930
00538,392
65398,204
45792,456
55011,789
16749,918
79042,590
04213,667
41025,333
52423,079
01165,302
85836,851
26631,481
30775,659
48703,755
75028,030
35461,449
25928,963
91422,234
22490,968
89184,289
75879,195
58871,218
82597,867
82257,146
86384,917
84481,794
46421,376
84376,498
78165,172
97204,528
52490,335
91668,427
86122,115
85878,922
10637,861
80191,197
73273,400
97800,679
06104,253
50587,905
15345,183
06221,138
23302,305
09738,163
73225,690
04073,614
97223,790
43027,811
54253,446
40250,713
38267,862
18817,406
60022,504
25350,400
51941,568
44461,247
38124,766
53038,682
68752,915
95160,046
50810,234
36418,836
96123,597
11103,875
61994,345
63448,632
63571,893
15254,437
23754,656
78477,830
60292,291
19822,363
76174,159
74060,833
77407,126
96775,419
63924,462
89235,126
59606,532
32185,069
58276,364
51970,500
87341,861
44524,468
26932,360
61114,305
29217,023
49442,112
44800,059
67185,697
41242,440
87510,145
71772,086
20598,995
99030,269
64698,202
62035,398
32120,152
97923,927
92630,255
68588,421
56235,329
63323,354
79112,760
79905,600
67387,512
24930,937
02630,923
95900,327
39942,776
75632,726
65211,211
47004,932
47588,847
13762,618
15889,671
10176,995
05103,984
50204,220
94436,690
23476,571
64943,843
33980,171
44846,176
80983,172
17615,236
47691,651
44128,743
91418,899
28516,284
63261,647
55678,223
09451,626
05713,086
03644,121
54707,333
95575,385
93272,238
27968,981
91537,070
69242,802
77350,300
89376,225
63984,368
43269,547
13023,134
01062,654
70212,562
56791,172
22322,257
57694,283
74522,875
18313,770
08706,234
86499,070
08737,626
94297,461
33438,865
95525,696
50153,686
05984,701
35115,610
92351,578
37881,920
08815,936
56133,828
57377,303
19700,229
41392,388
70145,890
69437,479
95702,656
69447,393
47330,461
02506,636
46582,411
51257,175
97116,668
59086,882
91452,979
75982,504
59942,176
86300,159
01535,985
19241,116
07228,899
24954,035
80323,848
53225,221
74015,253
77536,523
82135,983
66047,468
02748,083
19689,284
52154,456
39822,167
70559,763
82501,382
38371,993
52733,606
63796,316
29158,255
63046,814
25615,871
89192,785
01511,394
73991,287
26334,465
15815,656
41802,606
36607,757
59182,547
58232,473
52252,353
22878,806
06978,563
70989,692
61936,668
76703,133
28770,494
53356,858
44052,352
16900,328
94532,610
91084,087
86090,871
36637,498
67193,509
12727,306
87728,505
51578,077
16412,361
58634,830
31118,929
06286,835
99123,920
52310,650
61892,269
88892,466
12127,734
62794,988
72195,651
83102,986
12280,589
18574,741
14149,682
35322,868
59133,601
96113,097
87579,995
93319,527
12763,812
50474,080
69886,128
89110,582
36942,820
82070,978
00325,286
26101,307
49815,931
69744,078
46704,100
41960,947
83330,018
43444,397
61307,611
19273,018
11183,837
72137,384
58373,286
19548,425
97604,111
53554,493
59976,510
00818,876
67951,073
06424,376
67835,715
01576,572
49496,524
68447,194
23939,422
66848,622
96055,747
91109,381
31587,724
72478,479
45521,395
67062,359
58636,483
06140,051
64148,676
60193,521
40841,835
38911,355
10929,793
76653,764
20379,826
49694,657
67119,583
13149,412
92515,847
39797,737
04602,678
03365,947
72828,113
29491,907
84562,532
72664,788
06231,018
36996,361
96320,705
77136,519
40177,521
12169,863
14857,857
42845,887
01423,336
30325,444
20066,523
97637,703
22098,375
36614,151
93361,277
83901,245
45807,512
14736,856
77609,274
23676,204
26256,079
31722,567
97443,831
98339,040
89289,414
14083,697
17814,711
15384,200
39918,896
42786,610
90176,008
02088,984
56809,216
72989,826
04666,752
80276,288
31745,086
65223,904
89182,341
97623,589
58859,279
63828,927
56873,397
83552,260
10826,479
40702,495
08936,543
71114,500
56711,377
32022,061
71864,920
21327,716
40413,189
80415,406
42855,657
45818,443
22076,665
24551,898
25761,265
69978,134
71398,708
33442,919
77411,774
60841,126
65820,163
64627,371
69148,821
74459,402
50618,440
03751,370
32251,299
10036,269
74233,939
17447,430
20593,269
87947,532
12195,496
14000,153
17286,919
93980,905
50313,712
13667,819
13569,219
34532,247
91484,301
45435,532
15308,076
49501,012
51984,606
92015,149
06904,186
34660,305
81580,162
90900,945
74827,808
63282,337
91593,990
87309,089
58055,785
68705,718
98006,650
03431,992
14135,292
65493,578
42837,346
06956,534
26072,189
59185,280
78676,491
88325,114
55681,496
34751,184
53726,654
26633,283
45331,961
25211,873
99321,953
79675,096
44062,450
11601,841
05212,990
66309,393
08015,012
80263,798
40446,412
37900,167
66252,454
83634,315
75094,374
58745,607
29789,164
15911,821
01182,220
03438,311
51349,647
67478,895
33087,006
46196,979
63807,489
32889,471
70665,179
48267,811
98934,411
22384,616
97265,513
32211,818
93156,584
17819,757
56309,384
86696,461
35464,198
66138,981
13071,964
09878,791
81150,105
94300,472
43925,096
61347,253
18643,225
84784,265
43192,765
69260,345
22137,625
66455,532
43539,270
11170,853
65036,547
02760,471
57299,152
04851,070
28500,327
71529,095
62340,891
48194,301
40902,799
41756,008
40367,826
80635,674
86669,997
27221,376
68817,593
94553,207
04813,541
56464,663
94769,248
25051,766
05882,244
28058,302
54388,053
09897,326
78659,175
06599,340
34840,881
93155,476
44536,717
15495,089
82943,356
74013,656
60914,932
49789,660
24972,311
33803,440
86257,048
16923,973
17507,106
90518,081
14261,301
62956,575
56225,597
74388,984
94964,476
42085,996
36753,291
18447,727
64188,664
27882,198
30801,280
00213,455
06955,039
27730,723
52853,442
74928,187
37231,093
57642,878
62670,507
16617,417
13826,000
35781,660
53920,897
01264,198
82479,466
32558,335
33983,357
10776,669
65847,699
47039,679
46289,350
63791,764
08349,559
07162,472
04758,367
13491,905
22315,987
35197,137
25894,989
15209,294
69941,140
43259,479
75923,240
53379,128
62619,003
80789,363
40661,213
60874,724
03308,978
03563,888
59042,466
95051,667
22377,860
05875,962
74779,821
10425,631
52534,799
13117,699
42044,473
16882,057
90567,004
47437,693
39342,312
93493,456
64039,597
01485,934
66094,897
95700,981
50281,099
65748,407
94228,235
66169,303
24607,167
66314,009
23482,690
79843,489
33698,507
61361,141
73906,644
03722,405
61423,423
39183,666
20159,905
76414,815
60429,531
28709,732
61365,830
39702,273
61381,860
54712,614
56075,901
21759,017
12506,674
02037,342
14460,225
79061,386
59809,184
48963,476
04397,011
76215,060
49382,011
29453,010
42535,356
96118,782
98044,434
74576,362
93513,681
35326,676
42855,591
95007,269
55075,910
30306,678
91943,374
12377,951
78122,180
68560,812
98283,333
11404,558
63080,613
38749,354
92518,045
26300,265
44920,267
47855,759
70490,684
58357,039
49485,473
75307,796
61645,734
25869,866
70136,248
34885,168
31818,362
34978,681
83152,062
59105,175
76624,140
66210,368
25387,022
23255,123
93450,519
45070,693
78533,158
35265,099
11160,484
41415,726
99812,727
68044,419
33633,702
57055,988
76755,785
79422,431
49631,120
83629,821
09087,827
85737,510
68779,595
71551,003
47781,597
97598,013
35742,622
47643,634
59329,919
68840,328
86543,586
10438,972
74992,877
86846,921
53276,963
53596,582
02893,195
84765,063
44822,669
32854,765
04178,836
76858,144
99045,579
20610,280
17689,456
47126,766
81383,854
78799,377
42377,332
95982,037
47491,107
78297,807
22700,711
31476,729
21126,434
26725,693
79131,866
59622,542
84642,296
41033,839
63094,192
73284,660
04236,287
49194,694
44345,409
17132,924
94361,877
25148,205
87933,071
43221,073
68225,763
95215,539
79451,638
75387,892
33331,698
55154,003
81579,914
72701,661
80848,877
87648,880
46798,727
58172,823
30160,762
41533,894
05114,351
07873,063
00794,828
14745,887
65618,830
93424,875
26534,705
40207,917
45739,224
82165,439
66838,755
10402,485
04949,863
21220,967
26758,506
53447,517
93988,020
74745,033
87834,216
82029,889
68306,001
28852,963
96056,157
75061,739
67622,952
52683,114
61883,472
51104,954
24853,067
30412,723
39998,200
79277,820
24882,719
00360,543
36396,172
72298,310
70577,466
91295,246
23707,921
46946,872
90065,899
09411,840
20337,091
48209,082
02337,215
89337,093
17423,211
86266,666
72163,342
31895,747
09349,196
77655,632
26600,655
54500,115
73274,081
54258,019
76667,727
05778,633
70190,164
99434,153
02564,769
32059,450
86809,472
50866,324
06790,668
24420,038
31399,718
88026,738
88581,922
76141,094
63873,147
85114,118
16651,002
01660,173
06401,784
77395,949
16887,619
84034,425
35616,750
50274,347
12059,280
33030,931
45751,511
48900,952
96079,538
46765,389
77668,470
80212,940
12115,772
56186,441
21467,381
87091,681
99055,621
09310,683
41451,263
91796,913
61292,444
66464,414
75073,364
05782,102
93465,956
58081,392
13499,895
18095,651
57948,865
88293,624
65169,247
81031,220
75009,148
44229,805
27004,907
13490,792
98986,404
12689,189
04635,684
05561,202
20612,225
68991,791
49541,177
77866,308
47890,279
08760,524
89220,306
14154,072
79662,292
98157,197
64451,005
34726,255
67594,516
40102,315
22790,468
49136,819
84427,352
39455,513
38059,697
21735,232
96590,471
44746,288
56361,175
87188,165
64696,863
17221,335
65769,225
05756,420
93422,487
89529,638
08939,141
88032,760
32229,297
44800,092
55430,036
78570,365
76917,034
60147,398
18298,479
26854,486
90111,749
09977,480
89856,449
56083,446
46361,342
86980,220
78644,633
53974,400
60558,165
16941,125
35943,421
46981,382
29829,993
64448,701
79525,420
61447,605
38870,729
08332,548
85532,669
82695,607
35533,094
68872,561
01918,398
07209,445
52657,484
22938,819
70940,805
52769,502
24787,271
91463,953
93404,801
75136,410
85218,985
44568,716
49714,225
48534,275
51904,660
41772,616
97082,908
03288,488
44538,921
32364,145
06338,589
93655,790
24947,642
02396,539
23122,729
41292,130
59006,373
36639,337
57216,870
01849,748
24253,434
88744,101
27854,518
83235,972
81370,986
78067,476
19407,755
20586,234
30379,836
54098,972
96793,440
64743,155
48545,146
06334,420
67933,392
73870,924
08881,301
49655,692
21623,922
01256,761
33765,001
26671,762
73585,774
89178,192
17402,668
96311,391
21267,102
34443,230
81724,540
77485,192
32504,938
51718,234
87559,100
59673,641
82998,021
33870,629
12654,330
85437,347
63403,363
09939,840
90404,988
48856,429
94916,041
53221,940
27002,115
53304,535
25893,315
53766,144
88500,863
00471,305
43041,058
52037,344
64744,759
77430,916
75888,680
14085,190
93742,672
97674,596
88001,347
13683,061
72135,898
11053,436
78729,013
86165,242
50613,418
95933,582
97507,372
34843,961
98136,015
36730,407
96314,618
53415,084
37810,717
64801,288
31779,327
38747,302
22173,122
93372,708
66172,919
19458,817
64825,045
10921,435
09173,851
61464,444
39662,455
80394,533
15297,422
96667,344
50760,202
25069,324
65510,137
44581,642
94296,144
19795,303
11592,747
62347,218
01822,499
35006,648
28671,181
56339,961
85871,605
12888,675
35574,116
91468,676
34253,284
21981,806
45184,968
25186,827
22213,194
44274,922
71637,834
48678,092
05463,903
45150,856
70118,054
27557,927
78983,343
67173,891
83970,439
60206,210
71261,694
41523,583
98819,222
48821,373
83076,487
83030,351
50084,143
94863,409
66649,748
87627,815
86976,022
03469,669
21084,773
81181,460
71581,270
62475,755
84654,806
80513,370
48694,014
79069,860
56326,546
91328,109
82752,459
93181,662
80095,272
46255,017
97866,754
48020,226
09058,149
64536,069
26826,767
67141,889
30596,400
79235,495
25948,205
97133,670
73251,235
99493,046
80312,375
41041,988
67583,592
30330,128
58843,246
93538,867
56096,899
66390,669
91199,343
13330,804
13652,317
72709,121
97592,870
67723,083
13910,057
01302,808
94501,069
07580,985
88078,254
51527,586
60360,264
35483,459
67986,366
17841,699
79263,679
03863,945
84740,718
27845,621
41203,076
42628,620
73641,016
92577,100
31233,788
83664,869
52711,913
78003,421
07622,626
09139,920
06689,204
29551,880
21222,994
74311,957
34568,146
11907,311
17813,483
78362,726
59569,275
94572,684
77175,149
11341,215
93927,818
38124,484
38669,557
90827,184
61419,686
87623,531
98439,423
43817,865
41738,974
45474,013
05012,038
36430,809
29824,592
53941,891
11095,773
96320,642
68881,521
43077,196
88572,296
40121,907
70510,669
47003,648
39101,995
55481,513
11560,911
63513,252
98409,277
16114,367
84750,655
97741,102
28907,817
02852,912
29333,251
17156,992
06281,273
92362,086
33355,563
50457,483
17183,281
76794,794
96659,705
48094,598
40546,894
91361,198
36722,133
19003,551
06354,878
16641,977
80241,102
35109,524
14742,634
63996,208
78122,111
08127,813
27679,897
91980,380
13255,472
38948,406
50799,504
00791,350
60657,546
68932,662
03467,210
22907,487
71573,313
69160,864
71356,253
47853,718
20603,011
14433,500
02108,761
04544,905
06712,272
71939,568
26660,159
76844,945
64101,156
60106,934
55743,578
85090,267
41530,686
29602,348
68718,248
86773,719
38930,692
12519,522
88673,925
53460,723
27478,275
83618,083
45564,534
02842,133
56351,222
89532,537
62773,762
28200,347
87800,981
57333,909
34642,260
28066,110
18362,105
02803,550
86774,962
60598,672
29100,604
17040,606
54722,687
71101,734
65540,209
08355,109
08001,602
10937,273
81970,858
15239,767
36267,503
79989,778
88870,103
44290,556
12128,849
55746,358
77784,224
80592,408
96955,886
02863,482
44344,954
16015,350
37062,845
00968,485
29075,418
07412,630
36814,167
07022,086
42901,497
44810,031
69218,786
44543,849
29457,906
65471,019
06712,981
35993,722
65284,255
98667,459
38259,427
97499,137
45126,532
37795,090
71240,043
10874,472
90165,101
71976,602
77326,788
19388,726
22346,152
88539,115
33577,974
05130,297
64088,145
29767,675
72085,661
19325,545
42116,088
30235,959
53250,537
21159,844
13184,741
00894,016
84256,768
16868,829
09016,542
52077,707
96937,507
97873,901
79752,448
27683,450
67336,136
12411,564
62561,568
99742,668
61410,692
71458,442
73889,834
62768,241
18688,262
71547,166
25813,332
56764,674
86026,451
25222,623
34859,207
91988,957
82443,554
30827,477
86615,480
18019,114
22426,970
44003,011
54214,837
27802,154
20439,514
62490,379
34062,245
84044,134
96571,324
12406,608
96484,079
20301,424
89192,365
87904,256
79067,121
96946,435
45337,974
23921,108
07874,368
72989,884
82155,791
70693,758
92105,480
24371,087
40809,645
95162,837
77221,509
06208,271
00808,314
67506,515
81135,010
12840,397
39683,605
95277,629
28922,151
16914,370
94659,899
35036,890
16198,645
44807,173
11028,786
30894,852
04971,134
65976,794
05475,695
24555,531
57039,582
25717,346
86065,303
62172,138
74062,836
14799,548
03294,647
30314,628
21516,614
36774,187
38149,731
84152,497
43150,463
16031,085
04366,424
38813,129
60705,947
69869,608
69887,521
53599,501
37038,793
60079,323
06470,145
96549,275
92275,322
64344,967
53731,636
96790,612
75445,455
92076,983
24442,511
17626,490
94972,880
38172,750
72601,855
72520,344
78031,018
24367,297
52098,702
47650,618
32811,295
02847,182
96713,591
29020,036
28491,426
16650,431
94083,967
34325,816
99966,643
08496,484
24003,542
29754,760
36208,887
95018,131
20975,308
01566,221
99373,726
64514,120
07397,533
29714,171
90343,622
68030,944
48528,010
47072,536
82990,781
59980,627
92628,916
79162,981
21104,486
80254,028
79746,858
27910,158
27888,617
37793,166
35590,381
23998,765
23652,726
85546,363
40233,190
01812,848
76625,983
22054,993
94694,176
22153,229
51780,380
67396,406
79614,992
91536,404
91847,886
94364,878
43705,672
49930,264
45878,682
24654,680
20844,054
23331,207
28771,253
08409,788
20008,442
74571,287
95844,821
58880,269
59064,043
94822,784
93145,645
36754,405
74624,938
63846,072
10061,733
72613,606
70088,624
11158,183
34734,665
85061,574
89681,615
47269,744
01080,085
65631,768
53461,359
55217,807
43484,602
15193,359
37729,146
28032,702
47672,867
62066,858
35682,053
66745,457
36942,918
24542,592
23952,426
22637,856
51591,580
75856,246
67894,094
33681,988
23397,027
03499,144
85294,268
47247,646
83960,277
69704,213
03597,573
99315,441
77254,231
49657,554
08294,801
21954,770
63016,884
82512,133
69765,425
62678,692
26458,064
88491,269
08443,365
68680,884
39228,166
56721,686
71724,553
08118,380
92776,745
85394,333
99412,005
83302,896
92177,126
87263,179
69679,620
56848,884
89049,807
41717,887
72740,393
81296,635
84905,005
68195,150
89565,993
88245,837
89656,728
84396,790
80438,495
66067,667
48193,640
25002,465
81494,790
49236,253
79799,199
66724,518
87398,486
85543,268
87609,437
57788,278
24843,151
39039,442
38498,645
48766,464
85446,193
36323,938
33841,975
36907,978
97102,881
79488,363
66063,364
50987,453
94693,405
66494,135
08983,511
66790,852
26310,186
76035,538
52187,471
00928,374
68815,634
99774,761
30321,044
66994,857
68937,664
11259,845
57609,302
42171,449
86150,062
02451,396
69652,137
26477,757
87435,774
28122,344
94236,167
18515,879
26682,480
58321,989
29986,925
14358,718
70609,284
13652,631
64322,335
72135,741
38944,237
53873,670
71181,415
39770,878
00754,921
25522,663
20335,675
50975,345
70027,766
46332,310
18895,214
36930,976
91478,938
23777,457
52452,837
43146,886
16735,100
11028,608
59289,982
34073,662
24650,582
74950,027
61153,528
30897,217
99446,292
33393,435
27303,472
97326,444
98623,838
22186,618
48170,747
00913,115
59296,359
68302,789
56363,904
30392,189
18172,641
49900,378
16138,072
80343,460
27549,944
31281,467
51777,093
46008,040
98932,555
70212,591
56374,217
43240,948
96385,629
09739,793
32807,048
42782,677
09813,111
52790,494
18213,014
99046,547
74716,549
56366,832
54164,802
82095,256
09884,032
24765,563
39545,368
73146,827
63139,797
85550,376
15727,283
21910,158
37952,016
47059,606
83384,590
40495,385
10255,204
29448,272
38276,928
94129,294
22893,917
77816,691
29013,568
78024,240
46458,937
31129,426
04394,580
39176,665
21114,124
72336,850
19968,898
39915,176
61604,162
31670,770
84141,636
81658,910
80995,322
75494,384
84520,854
06392,478
11137,962
73542,551
39830,183
23849,184
18101,049
58879,000
29577,026
80129,832
58348,148
88914,363
68330,461
18294,099
00645,007
19866,843
55968,030
93150,147
47771,647
66043,131
64286,328
19375,140
41997,526
14664,631
24105,143
20621,282
83830,848
35168,078
82790,232
33129,314
09313,691
60022,873
29902,678
53882,742
75703,386
17133,960
37052,163
84041,654
45069,228
68254,994
59030,011
29140,850
93694,509
26695,909
36994,300
83314,841
71269,452
35946,584
59041,883
97530,125
24738,278
43927,518
08446,690
85051,438
64663,590
07460,422
26243,713
57645,541
01495,261
36786,828
78412,833
91563,557
46403,122
93864,087
07424,546
91246,404
68267,554
74049,322
09539,618
33934,479
59031,491
13339,853
97903,792
38564,191
75925,249
43191,057
12747,995
64168,227
86624,351
74501,323
50794,069
32682,950
23030,850
25213,096
03735,962
21405,902
59198,993
82079,086
28622,957
74890,798
88406,000
80057,420
79418,077
04161,400
68518,044
44091,251
92608,139
03534,789
10819,909
36245,503
77522,907
39198,341
14530,576
06473,007
28624,134
70104,642
83379,387
59555,924
60179,692
21736,905
47027,859
23423,633
12477,695
38320,428
89576,008
60431,778
98366,928
60497,252
43826,606
05033,958
63225,897
83711,281
58382,158
94276,839
07706,023
94224,818
32011,050
22524,905
75492,629
49874,414
01987,543
56505,661
36900,513
81502,891
44613,867
83308,015
05863,605
11888,377
47235,083
87065,212
03261,474
91390,800
19062,268
31249,069
30654,776
08399,892
30219,731
91148,306
13796,862
04045,628
06288,898
10884,490
21538,939
30213,809
94845,947
37779,448
57823,340
01761,615
20844,575
59574,653
11298,613
98325,349
43014,512
19589,619
07075,525
87292,548
75952,112
76915,416
47275,115
11768,626
14685,252
05375,314
77213,653
59163,334
69078,058
49504,186
78063,565
12880,484
51278,862
96571,342
83518,069
81847,126
52835,373
98513,623
88693,027
60191,045
06117,310
92065,348
30880,676
88518,757
71714,821
31131,035
73213,463
22393,248
79412,368
68394,732
22566,086
60684,166
75357,877
93183,225
13558,168
43604,189
73743,237
63638,931
10698,441
90653,955
39738,597
55120,282
25484,500
21012,879
29574,193
96451,207
48630,849
57502,477
95639,613
67389,272
68795,633
14258,607
38814,185
72614,018
41342,020
05820,069
69816,578
30817,833
64197,797
89156,345
91269,182
72179,918
62738,108
02159,235
68026,056
18111,155
32228,257
02479,640
83427,190
63040,996
26538,350
10306,935
17121,232
45587,396
81567,628
05026,641
14872,255
16279,805
75503,724
46050,952
08868,132
96835,711
91726,093
36426,764
09169,955
22692,879
50996,247
99480,817
79166,941
75283,903
61396,117
64119,178
02937,740
83869,144
17138,914
99372,371
04205,101
70576,091
77177,089
30890,337
08808,240
04070,956
76870,942
88650,397
59261,580
46952,890
94940,782
50159,980
90337,172
76780,000
47979,689
24994,021
06269,568
23631,120
78137,462
28035,420
09195,101
85238,930
32689,168
35162,991
70523,543
71401,197
56372,328
75920,746
04591,006
01533,960
40885,462
98537,174
96255,694
55729,942
17230,995
93765,993
95529,415
98498,035
41881,790
92990,361
56132,400
98588,680
37313,849
89652,418
52847,961
37097,257
14055,449
83657,914
93391,572
70557,430
00128,259
20212,708
39689,353
34055,912
04603,971
40199,260
71701,185
93448,957
67737,682
13737,026
93336,705
37156,390
15094,081
72140,878
32796,166
74111,709
33537,622
48584,471
65016,256
94470,153
91409,342
99794,197
38422,821
40527,631
83511,826
58800,310
61891,151
51298,005
68907,850
51428,286
24641,794
99928,673
33189,869
99660,396
27425,568
23831,292
52463,219
40011,718
93626,733
71683,929
34746,314
41894,000
35103,083
89316,966
76376,751
56620,714
48388,904
62840,142
98730,060
64587,378
55699,820
54684,871
63394,476
10923,565
16183,799
05710,145
14752,177
43036,466
55528,898
89498,129
57045,274
35158,652
60792,048
78562,915
90631,482
38821,245
61100,635
02234,807
26467,906
95139,158
06604,101
64980,625
80581,501
08629,013
98472,256
63859,509
16998,461
49766,621
74975,950
28667,909
90415,373
85391,808
92484,547
98246,227
11884,952
10461,785
57783,307
40435,987
51518,821
25553,243
85007,705
37067,503
85983,779
73864,397
61552,791
07541,214
22384,560
41938,375
55545,032
86466,970
92367,908
24045,336
16665,344
87088,255
14864,966
27030,727
63701,548
28178,452
40381,466
28485,938
93268,390
01005,766
17683,681
51168,281
83197,253
96495,710
08040,757
40844,229
32460,305
25853,946
63499,239
26878,627
41084,400
65141,791
14934,416
91369,487
98360,237
09768,566
04995,324
64853,579
75131,927
90488,277
54804,655
54855,462
71447,018
59496,462
18654,774
85159,012
32340,315
46918,999
51769,555
11268,192
16172,442
26132,446
74955,110
26225,478
38525,984
92203,601
92321,346
54027,482
31375,728
37770,060
25513,092
53868,283
35445,839
97283,075
30170,413
28258,031
94318,802
77080,264
35093,766
65875,285
93231,696
15491,506
58184,239
45317,660
30161,849
09712,979
96006,683
68546,615
28145,771
31452,357
27697,563
55565,988
68564,377
68197,995
93408,521
31563,108
88185,729
45516,849
73465,739
21720,358
81484,190
63047,408
88506,871
30101,407
49359,863
91980,371
51598,868
03396,954
25686,661
98615,089
04242,534
09356,674
60694,720
47957,027
30053,272
13584,522
45125,600
41933,774
88223,484
35686,418
74780,509
02492,024
40210,781
14218,052
86786,628
38216,086
94135,640
27811,077
84960,268
50348,861
89654,282
12049,478
28594,725
28521,535
31893,599
79890,917
88811,997
60598,751
02986,721
80668,068
70653,772
36787,971
63753,919
