6291,59
10585,44
6160,56
9046,16
5459,15
4014,21
7117,22
4878,41
9712,35
7223,52
10560,79
10084,18
1705,73
11294,31
12429,55
9635,7
6047,75
4943,57
1713,64
4149,3
866,74
9085,9
193,58
3275,16
9073,14
10968,46
2862,13
5580,45
5921,61
13908,62
8509,61
7271,13
7562,69
5705,64
5944,45
12256,38
13642,26
2533,55
11800,12
12081,10
8219,62
13893,37
353,8
9262,5
2279,27
7985,69
3761,43
1824,30
9768,65
11607,52
12978,72
10317,49
13072,58
11551,22
5788,38
7189,11
1636,80
4535,17
5328,75
4151,57
5694,73
11009,49
7952,75
9202,45
519,57
12371,42
10573,75
10898,10
13423,61
1165,4
12701,78
5788,56
6366,67
6524,49
12571,73
12244,52
4328,56
10441,38
4414,51
12330,6
7025,33
2845,51
6571,29
12522,77
1405,41
3433,47
2724,49
10489,30
9082,24
4856,64
2213,52
6773,70
8368,80
9581,44
2932,67
2269,6
9447,70
11761,44
7298,71
11349,41
7807,6
7381,46
9917,31
11386,73
13544,30
1404,48
3201,18
2406,7
199,47
7946,50
10285,79
11399,14
8758,44
4946,58
2278,46
4434,1
11510,13
13487,24
12197,30
10383,23
2902,4
5187,34
9693,4
4404,60
8899,33
2389,24
6184,17
5446,23
6743,75
3486,53
10380,49
11295,67
12133,34
12625,78
1326,72
1559,73
770,66
1744,6
477,31
12003,69
5067,24
1939,55
1983,61
6530,69
3361,32
3576,22
2343,34
7851,34
5700,32
5856,80
7711,72
6769,46
9016,20
11804,36
13334,28
4289,58
9838,76
8082,67
4780,4
10341,77
6453,80
9172,25
635,68
4893,43
11751,25
2317,67
10541,34
9228,5
13658,5
5963,8
12543,12
8676,40
13622,59
7875,11
336,72
13893,54
9487,70
10477,55
2363,42
9538,76
525,32
4732,1
3132,56
8352,2
1001,57
10214,18
5606,69
1084,20
3863,27
3080,73
6197,15
5947,43
2810,23
2424,74
6870,52
3038,60
4094,24
2473,17
13516,37
1491,65
13381,47
1114,24
12969,5
12889,48
1140,29
11748,50
3281,29
7540,23
5062,54
13507,72
3513,27
3064,42
7284,33
954,48
3252,19
1135,20
9374,30
5448,37
7928,35
171,74
9829,24
5407,43
266,6
9060,16
9827,73
2950,33
6240,69
948,9
13809,63
11210,28
10785,1
10121,53
6789,24
13645,12
56,45
13318,6
11860,29
6920,39
10152,69
1273,17
6668,1
7281,31
1926,62
13242,8
13769,10
2369,14
12775,72
6313,27
8639,1
11568,20
5062,65
10243,45
4074,22
9641,30
7642,59
9634,32
11338,78
6843,1
7977,33
11587,27
1089,25
8042,15
8350,62
2894,13
3073,55
13518,27
10789,15
4120,68
4922,19
11063,40
11074,9
9127,71
9229,58
2616,66
